demarcation_code,financial_year,item_code,item_label,amount,id
KZN432,2015,fruitless,Fruitless and Wasteful Expenditure,2696,3747
LIM342,2015,unauthorised,Unauthorised Expenditure,,3781
LIM342,2015,irregular,Irregular Expenditure,179666,3782
LIM342,2015,fruitless,Fruitless and Wasteful Expenditure,2028363,3783
LIM352,2015,unauthorised,Unauthorised Expenditure,1282238,3796
LIM352,2015,irregular,Irregular Expenditure,13606164,3797
LIM352,2015,fruitless,Fruitless and Wasteful Expenditure,62563,3798
LIM364,2015,unauthorised,Unauthorised Expenditure,36086589,3817
LIM364,2015,irregular,Irregular Expenditure,783501,3818
LIM364,2015,fruitless,Fruitless and Wasteful Expenditure,4776782,3819
LIM365,2015,unauthorised,Unauthorised Expenditure,23802291,3820
LIM365,2015,irregular,Irregular Expenditure,41580053,3821
LIM365,2015,fruitless,Fruitless and Wasteful Expenditure,352405,3822
LIM474,2015,unauthorised,Unauthorised Expenditure,,3841
LIM474,2015,irregular,Irregular Expenditure,,3842
LIM474,2015,fruitless,Fruitless and Wasteful Expenditure,13967,3843
LIM475,2015,unauthorised,Unauthorised Expenditure,10957535,3844
LIM475,2015,irregular,Irregular Expenditure,130211637,3845
LIM475,2015,fruitless,Fruitless and Wasteful Expenditure,1531202,3846
MP322,2015,unauthorised,Unauthorised Expenditure,103180413,3898
MP322,2015,irregular,Irregular Expenditure,107040519,3899
MP322,2015,fruitless,Fruitless and Wasteful Expenditure,11428911,3900
MP323,2015,unauthorised,Unauthorised Expenditure,12744466,3901
MP323,2015,irregular,Irregular Expenditure,29075326,3902
MP323,2015,fruitless,Fruitless and Wasteful Expenditure,2447766,3903
NC081,2015,unauthorised,Unauthorised Expenditure,8269924,3973
NC081,2015,irregular,Irregular Expenditure,23552712,3974
NC081,2015,fruitless,Fruitless and Wasteful Expenditure,386504,3975
NC083,2015,unauthorised,Unauthorised Expenditure,25589669,3979
NC083,2015,irregular,Irregular Expenditure,21383021,3980
NC083,2015,fruitless,Fruitless and Wasteful Expenditure,1283209,3981
NW401,2015,unauthorised,Unauthorised Expenditure,61901116,4063
NW401,2015,irregular,Irregular Expenditure,128825,4064
NW401,2015,fruitless,Fruitless and Wasteful Expenditure,5595452,4065
NW402,2015,unauthorised,Unauthorised Expenditure,9121313,4066
NW402,2015,irregular,Irregular Expenditure,57537237,4067
NW402,2015,fruitless,Fruitless and Wasteful Expenditure,,4068
BUF,2014,unauthorised,Unauthorised Expenditure,186767984,4168
BUF,2014,irregular,Irregular Expenditure,245299178,4169
BUF,2014,fruitless,Fruitless and Wasteful Expenditure,21985787,4170
NMA,2014,unauthorised,Unauthorised Expenditure,743928574,4171
NMA,2014,irregular,Irregular Expenditure,34403001,4172
NMA,2014,fruitless,Fruitless and Wasteful Expenditure,521056,4173
EC101,2014,unauthorised,Unauthorised Expenditure,20092174,4174
EC101,2014,irregular,Irregular Expenditure,14313998,4175
EC101,2014,fruitless,Fruitless and Wasteful Expenditure,,4176
EC102,2014,unauthorised,Unauthorised Expenditure,12828308,4177
EC102,2014,irregular,Irregular Expenditure,1928317,4178
EC102,2014,fruitless,Fruitless and Wasteful Expenditure,15800433,4179
EC103,2014,unauthorised,Unauthorised Expenditure,74000000,4180
EC103,2014,irregular,Irregular Expenditure,10715448,4181
EC103,2014,fruitless,Fruitless and Wasteful Expenditure,13400486,4182
EC104,2014,unauthorised,Unauthorised Expenditure,6373839,4183
EC104,2014,irregular,Irregular Expenditure,31781485,4184
EC104,2014,fruitless,Fruitless and Wasteful Expenditure,28579955,4185
EC105,2014,unauthorised,Unauthorised Expenditure,62000000,4186
EC105,2014,irregular,Irregular Expenditure,28009385,4187
EC105,2014,fruitless,Fruitless and Wasteful Expenditure,27673975,4188
EC106,2014,unauthorised,Unauthorised Expenditure,64800000,4189
EC106,2014,irregular,Irregular Expenditure,11296674,4190
EC106,2014,fruitless,Fruitless and Wasteful Expenditure,6374305,4191
EC107,2014,unauthorised,Unauthorised Expenditure,5400000,4192
EC107,2014,irregular,Irregular Expenditure,816529,4193
EC107,2014,fruitless,Fruitless and Wasteful Expenditure,57343,4194
EC108,2014,unauthorised,Unauthorised Expenditure,24035831,4195
EC108,2014,irregular,Irregular Expenditure,,4196
EC108,2014,fruitless,Fruitless and Wasteful Expenditure,,4197
EC109,2014,unauthorised,Unauthorised Expenditure,16214525,4198
EC109,2014,irregular,Irregular Expenditure,8882857,4199
EC109,2014,fruitless,Fruitless and Wasteful Expenditure,,4200
DC10,2014,unauthorised,Unauthorised Expenditure,,4201
DC10,2014,irregular,Irregular Expenditure,,4202
DC10,2014,fruitless,Fruitless and Wasteful Expenditure,,4203
EC121,2014,unauthorised,Unauthorised Expenditure,2013837,4204
EC121,2014,irregular,Irregular Expenditure,20518173,4205
EC121,2014,fruitless,Fruitless and Wasteful Expenditure,30916623,4206
EC122,2014,unauthorised,Unauthorised Expenditure,6721769,4207
EC122,2014,irregular,Irregular Expenditure,83584801,4208
EC122,2014,fruitless,Fruitless and Wasteful Expenditure,,4209
EC123,2014,unauthorised,Unauthorised Expenditure,9925014,4210
EC123,2014,irregular,Irregular Expenditure,23215181,4211
EC123,2014,fruitless,Fruitless and Wasteful Expenditure,6105852,4212
EC124,2014,unauthorised,Unauthorised Expenditure,78603843,4213
EC124,2014,irregular,Irregular Expenditure,23907015,4214
EC124,2014,fruitless,Fruitless and Wasteful Expenditure,23460844,4215
EC126,2014,unauthorised,Unauthorised Expenditure,1400000,4216
EC126,2014,irregular,Irregular Expenditure,22500000,4217
EC126,2014,fruitless,Fruitless and Wasteful Expenditure,8839591,4218
EC127,2014,unauthorised,Unauthorised Expenditure,38459002,4219
EC127,2014,irregular,Irregular Expenditure,35917952,4220
EC127,2014,fruitless,Fruitless and Wasteful Expenditure,47890103,4221
EC128,2014,unauthorised,Unauthorised Expenditure,17885013,4222
EC128,2014,irregular,Irregular Expenditure,13665660,4223
EC128,2014,fruitless,Fruitless and Wasteful Expenditure,11775524,4224
DC12,2014,unauthorised,Unauthorised Expenditure,11097,4225
DC12,2014,irregular,Irregular Expenditure,2300000,4226
DC12,2014,fruitless,Fruitless and Wasteful Expenditure,7035968,4227
EC131,2014,unauthorised,Unauthorised Expenditure,,4228
EC131,2014,irregular,Irregular Expenditure,19077736,4229
EC131,2014,fruitless,Fruitless and Wasteful Expenditure,22900848,4230
EC132,2014,unauthorised,Unauthorised Expenditure,3736406,4231
EC132,2014,irregular,Irregular Expenditure,2080156,4232
EC132,2014,fruitless,Fruitless and Wasteful Expenditure,522095,4233
EC133,2014,unauthorised,Unauthorised Expenditure,6285062,4234
EC133,2014,irregular,Irregular Expenditure,,4235
EC133,2014,fruitless,Fruitless and Wasteful Expenditure,,4236
EC134,2014,unauthorised,Unauthorised Expenditure,30028292,4237
EC134,2014,irregular,Irregular Expenditure,25466581,4238
EC134,2014,fruitless,Fruitless and Wasteful Expenditure,,4239
EC135,2014,unauthorised,Unauthorised Expenditure,47611607,4240
EC135,2014,irregular,Irregular Expenditure,19568494,4241
EC135,2014,fruitless,Fruitless and Wasteful Expenditure,19568494,4242
EC136,2014,unauthorised,Unauthorised Expenditure,12748620,4243
EC136,2014,irregular,Irregular Expenditure,9856654,4244
EC136,2014,fruitless,Fruitless and Wasteful Expenditure,21573065,4245
EC137,2014,unauthorised,Unauthorised Expenditure,,4246
EC137,2014,irregular,Irregular Expenditure,,4247
EC137,2014,fruitless,Fruitless and Wasteful Expenditure,,4248
EC138,2014,unauthorised,Unauthorised Expenditure,30335676,4249
EC138,2014,irregular,Irregular Expenditure,11940356,4250
EC138,2014,fruitless,Fruitless and Wasteful Expenditure,19035712,4251
DC13,2014,unauthorised,Unauthorised Expenditure,14455293,4252
DC13,2014,irregular,Irregular Expenditure,215132647,4253
DC13,2014,fruitless,Fruitless and Wasteful Expenditure,183440702,4254
EC141,2014,unauthorised,Unauthorised Expenditure,5179958,4255
EC141,2014,irregular,Irregular Expenditure,2979678,4256
EC141,2014,fruitless,Fruitless and Wasteful Expenditure,,4257
EC142,2014,unauthorised,Unauthorised Expenditure,,4258
EC142,2014,irregular,Irregular Expenditure,,4259
EC142,2014,fruitless,Fruitless and Wasteful Expenditure,,4260
EC143,2014,unauthorised,Unauthorised Expenditure,17892557,4261
EC143,2014,irregular,Irregular Expenditure,15521839,4262
EC143,2014,fruitless,Fruitless and Wasteful Expenditure,19830354,4263
EC144,2014,unauthorised,Unauthorised Expenditure,6454422,4264
EC144,2014,irregular,Irregular Expenditure,2322101,4265
EC144,2014,fruitless,Fruitless and Wasteful Expenditure,9049722,4266
DC14,2014,unauthorised,Unauthorised Expenditure,,4267
DC14,2014,irregular,Irregular Expenditure,,4268
DC14,2014,fruitless,Fruitless and Wasteful Expenditure,,4269
EC153,2014,unauthorised,Unauthorised Expenditure,644934,4270
EC153,2014,irregular,Irregular Expenditure,,4271
EC153,2014,fruitless,Fruitless and Wasteful Expenditure,,4272
EC154,2014,unauthorised,Unauthorised Expenditure,,4273
EC154,2014,irregular,Irregular Expenditure,3724675,4274
EC154,2014,fruitless,Fruitless and Wasteful Expenditure,,4275
EC155,2014,unauthorised,Unauthorised Expenditure,,4276
EC155,2014,irregular,Irregular Expenditure,12228021,4277
EC155,2014,fruitless,Fruitless and Wasteful Expenditure,,4278
EC156,2014,unauthorised,Unauthorised Expenditure,19480866,4279
EC156,2014,irregular,Irregular Expenditure,10272269,4280
EC156,2014,fruitless,Fruitless and Wasteful Expenditure,18241208,4281
EC157,2014,unauthorised,Unauthorised Expenditure,354400000,4282
EC157,2014,irregular,Irregular Expenditure,142725952,4283
EC157,2014,fruitless,Fruitless and Wasteful Expenditure,12776158,4284
DC15,2014,unauthorised,Unauthorised Expenditure,5090656,4285
DC15,2014,irregular,Irregular Expenditure,223182549,4286
DC15,2014,fruitless,Fruitless and Wasteful Expenditure,18299948,4287
EC441,2014,unauthorised,Unauthorised Expenditure,9679923,4288
EC441,2014,irregular,Irregular Expenditure,,4289
EC441,2014,fruitless,Fruitless and Wasteful Expenditure,,4290
EC442,2014,unauthorised,Unauthorised Expenditure,,4291
EC442,2014,irregular,Irregular Expenditure,,4292
EC442,2014,fruitless,Fruitless and Wasteful Expenditure,,4293
EC443,2014,unauthorised,Unauthorised Expenditure,742281,4294
EC443,2014,irregular,Irregular Expenditure,1239865,4295
EC443,2014,fruitless,Fruitless and Wasteful Expenditure,113991990,4296
EC444,2014,unauthorised,Unauthorised Expenditure,11176700,4297
EC444,2014,irregular,Irregular Expenditure,47337660,4298
EC444,2014,fruitless,Fruitless and Wasteful Expenditure,36823144,4299
DC44,2014,unauthorised,Unauthorised Expenditure,106827462,4300
DC44,2014,irregular,Irregular Expenditure,70618929,4301
DC44,2014,fruitless,Fruitless and Wasteful Expenditure,109224909,4302
MAN,2014,unauthorised,Unauthorised Expenditure,673096965,4303
MAN,2014,irregular,Irregular Expenditure,987132533,4304
MAN,2014,fruitless,Fruitless and Wasteful Expenditure,654710007,4305
FS161,2014,unauthorised,Unauthorised Expenditure,16746453,4306
FS161,2014,irregular,Irregular Expenditure,27915334,4307
FS161,2014,fruitless,Fruitless and Wasteful Expenditure,101789083,4308
FS162,2014,unauthorised,Unauthorised Expenditure,41427947,4309
FS162,2014,irregular,Irregular Expenditure,56334055,4310
FS162,2014,fruitless,Fruitless and Wasteful Expenditure,95552999,4311
FS163,2014,unauthorised,Unauthorised Expenditure,27617260,4312
FS163,2014,irregular,Irregular Expenditure,3585484,4313
FS163,2014,fruitless,Fruitless and Wasteful Expenditure,32633469,4314
FS164,2014,unauthorised,Unauthorised Expenditure,33154000,4315
FS164,2014,irregular,Irregular Expenditure,29661000,4316
FS164,2014,fruitless,Fruitless and Wasteful Expenditure,67503388,4317
DC16,2014,unauthorised,Unauthorised Expenditure,2377362,4318
DC16,2014,irregular,Irregular Expenditure,746110,4319
DC16,2014,fruitless,Fruitless and Wasteful Expenditure,2797621,4320
FS181,2014,unauthorised,Unauthorised Expenditure,7167360,4321
FS181,2014,irregular,Irregular Expenditure,11155035,4322
FS181,2014,fruitless,Fruitless and Wasteful Expenditure,117215054,4323
FS182,2014,unauthorised,Unauthorised Expenditure,16220722,4324
FS182,2014,irregular,Irregular Expenditure,33356720,4325
FS182,2014,fruitless,Fruitless and Wasteful Expenditure,49954385,4326
FS183,2014,unauthorised,Unauthorised Expenditure,1781896,4327
FS183,2014,irregular,Irregular Expenditure,5849822,4328
FS183,2014,fruitless,Fruitless and Wasteful Expenditure,3946145,4329
FS184,2014,unauthorised,Unauthorised Expenditure,453240006,4330
FS184,2014,irregular,Irregular Expenditure,443303655,4331
FS184,2014,fruitless,Fruitless and Wasteful Expenditure,700591186,4332
FS185,2014,unauthorised,Unauthorised Expenditure,64929430,4333
FS185,2014,irregular,Irregular Expenditure,62112345,4334
FS185,2014,fruitless,Fruitless and Wasteful Expenditure,9984054,4335
DC18,2014,unauthorised,Unauthorised Expenditure,,4336
DC18,2014,irregular,Irregular Expenditure,,4337
DC18,2014,fruitless,Fruitless and Wasteful Expenditure,,4338
FS191,2014,unauthorised,Unauthorised Expenditure,147032593,4339
FS191,2014,irregular,Irregular Expenditure,286684628,4340
FS191,2014,fruitless,Fruitless and Wasteful Expenditure,237530497,4341
FS192,2014,unauthorised,Unauthorised Expenditure,34392693,4342
FS192,2014,irregular,Irregular Expenditure,102474833,4343
FS192,2014,fruitless,Fruitless and Wasteful Expenditure,76123483,4344
FS193,2014,unauthorised,Unauthorised Expenditure,13227353,4345
FS193,2014,irregular,Irregular Expenditure,5361768,4346
FS193,2014,fruitless,Fruitless and Wasteful Expenditure,62703108,4347
FS194,2014,unauthorised,Unauthorised Expenditure,434290907,4348
FS194,2014,irregular,Irregular Expenditure,957875468,4349
FS194,2014,fruitless,Fruitless and Wasteful Expenditure,746474638,4350
FS195,2014,unauthorised,Unauthorised Expenditure,48551961,4351
FS195,2014,irregular,Irregular Expenditure,52427833,4352
FS195,2014,fruitless,Fruitless and Wasteful Expenditure,95720909,4353
FS196,2014,unauthorised,Unauthorised Expenditure,8635109,4354
FS196,2014,irregular,Irregular Expenditure,131838000,4355
FS196,2014,fruitless,Fruitless and Wasteful Expenditure,36493000,4356
DC19,2014,unauthorised,Unauthorised Expenditure,,4357
DC19,2014,irregular,Irregular Expenditure,2816833,4358
DC19,2014,fruitless,Fruitless and Wasteful Expenditure,8023716,4359
FS201,2014,unauthorised,Unauthorised Expenditure,223836571,4360
FS201,2014,irregular,Irregular Expenditure,133829889,4361
FS201,2014,fruitless,Fruitless and Wasteful Expenditure,190575160,4362
FS203,2014,unauthorised,Unauthorised Expenditure,89244872,4363
FS203,2014,irregular,Irregular Expenditure,266727757,4364
FS203,2014,fruitless,Fruitless and Wasteful Expenditure,177095143,4365
FS204,2014,unauthorised,Unauthorised Expenditure,26541398,4366
FS204,2014,irregular,Irregular Expenditure,77888603,4367
FS204,2014,fruitless,Fruitless and Wasteful Expenditure,19367544,4368
FS205,2014,unauthorised,Unauthorised Expenditure,206563443,4369
FS205,2014,irregular,Irregular Expenditure,110616981,4370
FS205,2014,fruitless,Fruitless and Wasteful Expenditure,,4371
DC20,2014,unauthorised,Unauthorised Expenditure,,4372
DC20,2014,irregular,Irregular Expenditure,,4373
DC20,2014,fruitless,Fruitless and Wasteful Expenditure,4348593,4374
EKU,2014,unauthorised,Unauthorised Expenditure,,4375
EKU,2014,irregular,Irregular Expenditure,,4376
EKU,2014,fruitless,Fruitless and Wasteful Expenditure,67090606,4377
JHB,2014,unauthorised,Unauthorised Expenditure,,4378
JHB,2014,irregular,Irregular Expenditure,959322000,4379
JHB,2014,fruitless,Fruitless and Wasteful Expenditure,692587000,4380
TSH,2014,unauthorised,Unauthorised Expenditure,1193981952,4381
TSH,2014,irregular,Irregular Expenditure,785504172,4382
TSH,2014,fruitless,Fruitless and Wasteful Expenditure,1913896392,4383
GT421,2014,unauthorised,Unauthorised Expenditure,,4384
GT421,2014,irregular,Irregular Expenditure,453134777,4385
GT421,2014,fruitless,Fruitless and Wasteful Expenditure,461094039,4386
GT422,2014,unauthorised,Unauthorised Expenditure,,4387
GT422,2014,irregular,Irregular Expenditure,,4388
GT422,2014,fruitless,Fruitless and Wasteful Expenditure,,4389
GT423,2014,unauthorised,Unauthorised Expenditure,,4390
GT423,2014,irregular,Irregular Expenditure,51566267,4391
GT423,2014,fruitless,Fruitless and Wasteful Expenditure,70604686,4392
DC42,2014,unauthorised,Unauthorised Expenditure,,4393
DC42,2014,irregular,Irregular Expenditure,,4394
DC42,2014,fruitless,Fruitless and Wasteful Expenditure,14041706,4395
GT481,2014,unauthorised,Unauthorised Expenditure,,4396
GT481,2014,irregular,Irregular Expenditure,,4397
GT481,2014,fruitless,Fruitless and Wasteful Expenditure,,4398
GT482,2014,unauthorised,Unauthorised Expenditure,80720,4399
GT482,2014,irregular,Irregular Expenditure,,4400
GT482,2014,fruitless,Fruitless and Wasteful Expenditure,48320584,4401
GT483,2014,unauthorised,Unauthorised Expenditure,144897823,4402
GT483,2014,irregular,Irregular Expenditure,278853296,4403
GT483,2014,fruitless,Fruitless and Wasteful Expenditure,268557762,4404
GT484,2014,unauthorised,Unauthorised Expenditure,65689507,4405
GT484,2014,irregular,Irregular Expenditure,,4406
GT484,2014,fruitless,Fruitless and Wasteful Expenditure,,4407
DC48,2014,unauthorised,Unauthorised Expenditure,,4408
DC48,2014,irregular,Irregular Expenditure,,4409
DC48,2014,fruitless,Fruitless and Wasteful Expenditure,,4410
ETH,2014,unauthorised,Unauthorised Expenditure,,4411
ETH,2014,irregular,Irregular Expenditure,,4412
ETH,2014,fruitless,Fruitless and Wasteful Expenditure,,4413
KZN211,2014,unauthorised,Unauthorised Expenditure,,4414
KZN211,2014,irregular,Irregular Expenditure,,4415
KZN211,2014,fruitless,Fruitless and Wasteful Expenditure,,4416
KZN212,2014,unauthorised,Unauthorised Expenditure,2509411,4417
KZN212,2014,irregular,Irregular Expenditure,,4418
KZN212,2014,fruitless,Fruitless and Wasteful Expenditure,,4419
KZN213,2014,unauthorised,Unauthorised Expenditure,,4420
KZN213,2014,irregular,Irregular Expenditure,,4421
KZN213,2014,fruitless,Fruitless and Wasteful Expenditure,,4422
KZN214,2014,unauthorised,Unauthorised Expenditure,,4423
KZN214,2014,irregular,Irregular Expenditure,,4424
KZN214,2014,fruitless,Fruitless and Wasteful Expenditure,,4425
